ID_UNIFICA;EQUIDAD_SOCIAL;COBERTURA_SALUD;COBERTURA_EDUCACION;COBERTURA_ACUEDUCTO;COBERTURA_ALCANTARILLADO;DISTANCIA_SALUD;DISTANCIA_EDUCACION
6800110000000011940560;44,5249996164015;18183;11997;1911;982;364,655349753;317,790787435902
6800110000000012420106;3,5799999662808;3957;2807;5;3;352,90235815;533,242104697851
6800110000000013090339;6,8500000330118;1802;1207;3;1;84,532939375;489,834642853476
6800110000000013300410;7,22075478423317;6249;4403;3;5;124,861073174;414,471655471998
6800110000000001020513;20,7666668072343;9128;6102;171;121;202,785196267;729,235449095918
6800110000000001880343;27,0322431938671;9621;6283;104;100;80,0496659746;438,467275278956
6800110000000001900443;12,5861110914321;11195;7544;137;117;337,654594961;455,723840081582
6800110000000002030301;23,649801366859;14179;9838;133;77;361,769289343;145,546532505676
6800110000000002850128;29,7102043531379;6420;4268;411;221;464,509782072;71,1705562940977
6800110000000003070207;15,3436441158844;13429;9147;59;41;238,408872338;263,25204588766
6800110000000010820836;49,6596681054433;9458;6018;1535;1142;552,026757451;719,887337043529
6800110000000012470206;3,20625000447035;10419;7489;6;4;123,378319106;161,422323477289
6800110000000005260201;14,2869566989982;5887;4152;18;23;531,827206207;463,034170859765
6800110000000008610210;13,1036698336995;11764;8081;76;83;179,313418636;69,2095913969428
6800110000000010820637;42,6665584713995;15100;9976;1240;551;299,018695998;235,316808073943
6800110000000013130308;2,65119052492082;14529;10709;3;7;85,1317229542;412,41511113098
6800110000000013160210;8,65582531748466;13458;9058;8;14;107,945906719;118,328988347172
6800110000000013300505;8,8807017614967;4675;3179;3;5;332,617010887;171,817351723745
6800110000000014110130;28,7332096909409;13603;9322;130;104;599,575625973;276,787998655668
6800110000000015020522;29,8189651606412;8267;5397;786;499;435,008049093;938,525297223174
6800110000000001020403;23,0143474216047;12297;8288;94;64;50,6386985675;334,330632495797
6800110000000002760119;18,2722971656838;11918;7981;96;69;292,622915039;228,404188357498
6800110000000002850402;28,6839180745577;11608;7891;435;236;79,5074183912;208,512918344409
6800110000000004180125;32,1026311893212;8156;5677;6;16;37,1332651924;334,80438580155
6800110000000009870115;5,30277775228024;4493;3126;2;2;487,50491824;439,31320529846
6800110000000011940208;12,4587787157707;16190;10845;747;274;185,150013706;132,664834636165
6800110000000013300616;5,99836061626184;4576;3166;2;7;92,2278361302;416,445637111984
6800110000000004230140;64,37988165356;15862;10852;518;479;215,964433613;256,273494187208
6800110000000005280201;4,7158227660988;10692;7307;30;35;271,292430289;72,8585055424364
6800110000000004730103;24,4387098829592;14097;9728;217;196;124,154194026;61,7666099549459
6800110000000006570102;2,96933334718148;10254;7160;20;15;75,3234985049;151,908024936782
6800110000000006500108;11,1980771255226;12637;8789;22;16;41,8365842899;273,566491825503
6800110000000007420201;6,17448279600719;20318;14010;20;17;193,008045222;440,023936872184
6800110000000008560146;29,7062499851865;13295;9213;134;126;235,926610427;158,924297242246
6800110000000010820727;17,060714298061;13294;8742;1448;694;134,143236281;195,091866218495
6800110000000010820838;31,0933090364429;9068;5757;1492;1079;607,594626211;728,54275763068
6800110000000011940124;8,84525550825752;18326;12200;509;138;111,122203059;120,619215542449
6800110000000011940206;11,2833334033688;16017;10758;593;176;155,440055424;115,23905894122
6800110000000011950215;13,0736609032112;16769;11228;4;12;297,147827234;407,342182716327
6800110000000011940702;31,2985221634945;17110;11267;1951;1029;261,872822405;373,642779022623
6800110000000005290501;10,8029411026076;5052;3447;3;3;269,023014604;97,9280860179025
6800110000000008550102;21,0272723468867;11243;7767;136;119;140,400236339;58,8761628874834
6800110000000010620607;10,7639533170434;9560;6413;111;109;267,418871546;510,19767791109
6800110000000001020836;24,0919351321395;9702;6246;70;78;427,707070403;266,182935301806
6800110000000002030524;25,3575244297102;13546;9372;95;64;96,7251128136;159,388657135267
6800110000000002770226;13,9053370550777;12999;8843;139;122;395,344388673;276,023931938634
6800110000000002780414;31,5009220851743;15141;10529;145;88;241,616569944;66,7923124370852
6800110000000002850216;28,4986110379299;10393;6969;443;232;354,861600824;252,705491003152
6800110000000003060203;10,9354430150382;9073;6103;56;47;276,044628327;115,309251241512
6800110000000011950418;8,44423080923466;13983;9314;4;11;379,654501308;470,224740923346
6800110000000011950102;8,63717969640707;12539;8275;89;66;208,114410677;484,698687185769
6800110000000012470208;6,54868430801128;10306;7465;5;5;46,7755302839;246,954610890306
6800110000000012430406;5,25677971175667;5650;3700;23;24;669,659844816;811,672718909421
6800110000000012410109;2,02599997878075;4816;3503;4;2;181,499234842;658,22735424619
6800110000000013330104;2,82357141120093;13417;9480;0;1;108,125865927;355,524772495611
6800110000000011940802;24,7512890008307;13764;8895;2036;1341;469,316039246;521,934535346897
6800110000000012380306;2,69927539060945;10810;8213;0;4;13,0477940402;940,065854515225
6800110000000012410119;6,89117626232259;3420;2439;3;2;338,983037523;951,181080586297
6800110000000013320203;2,17820513859773;12780;8964;2;2;85,9474751577;377,40623791988
6800110000000001010421;9,64301468256642;15508;10644;98;62;256,739891685;133,437291107078
6800110000000002030421;26,9916991923638;15687;10865;139;83;306,129726579;197,120213868149
6800110000000004220206;35,1894495049748;8374;5833;367;336;370,326676966;287,172427890337
6800110000000005270409;6,76236553474139;12063;8317;9;8;449,718599728;121,839236556562
6800110000000009440305;31,4331176474497;10014;6849;6;6;309,105147956;544,222643421365
6800110000000010640119;4,31543207536509;13304;8851;46;39;305,814142204;390,087195617924
6800110000000011940519;9,13192307926141;16625;11158;625;205;79,8495055497;290,116585162914
6800110000000001020408;14,5099998899128;12472;8443;94;61;22,7809371885;361,693244620273
6800110000000001900154;27,2102334917637;12031;8117;200;156;272,600634001;419,311311472732
6800110000000002850303;26,2522987853522;7739;5238;170;103;513,074858767;412,564197300104
6800110000000006570106;10,0833335193992;11678;8074;41;22;181,973061534;72,8195681189257
6800110000000006920201;4,38235295794028;9704;6709;6;5;186,195827608;391,637784052995
6800110000000006590105;10,5163265457567;10786;7565;2;2;190,867529417;294,914220243861
6800110000000007540411;2,74262295968708;19944;13624;6;8;27,5260498808;296,589397981917
6800110000000015020421;39,2978265078171;2029;1224;35;233;1044,56214361;302,285217940925
6800110000000001020709;17,0695314202458;12601;8606;120;72;118,180265878;317,789746086315
6800110000000001900313;19,6048608910706;14233;9677;184;83;181,843052195;146,16765308663
6800110000000002030320;28,1862351604801;14958;10379;135;81;357,797342594;208,42989838684
6800110000000002850504;52,8313852696523;9126;6176;459;256;249,595652467;218,475747167347
6800110000000002800405;22,3205880043553;12653;8690;334;170;270,542715839;154,602571045496
6800110000000005270519;29,7527268669822;9398;6492;8;14;218,225495458;302,763643177736
6800110000000006580109;4,65487805127007;10167;7159;40;19;290,543894438;173,208041095601
6800110000000010820721;14,7819820234367;8803;5827;1006;508;202,888069291;153,729862972664
6800110000000011960513;11,4236110159092;4599;3096;2;32;1021,04511901;1181,45284174233
6800110000000012430109;2,83275862397819;2356;1582;9;11;306,64033967;497,957915576604
6800110000000013160107;8,08579533073035;13892;9087;11;20;326,697312713;241,09606864187
6800110000000014110441;33,3986478592898;7107;4771;239;211;1067,95750335;303,429279389085
6800110000000002030435;46,7297243752817;16057;11133;140;84;314,756220721;228,178951064338
6800110000000003060102;24,4423648794296;15667;10627;109;74;474,568329851;260,553099132953
6800110000000002850220;53,4024304863479;10190;6827;439;230;322,875082569;235,336748657868
6800110000000004180313;12,5523809137798;5707;4087;8;8;199,049669141;107,196761429777
6800110000000004250106;24,2456518670787;2388;1693;14;20;618,605370341;382,710167030058
6800110000000009630136;17,9416670526067;11704;8183;8;11;104,167234643;24,0613136961236
6800110000000002770123;27,36136400519;11203;7433;161;135;519,314782191;392,98843726855
6800110000000001900119;21,8370482648712;12502;8432;185;146;210,202430246;351,220437111618
6800110000000003080312;6,40202709790823;13456;8784;7;10;112,798232223;242,587192130486
6800110000000004180303;17,4987802839861;7457;5288;9;13;139,649680504;122,33596727476
6800110000000005270407;10,1063155914608;12177;8371;9;8;402,654072484;139,757822308912
6800110000000004750157;16,1000000046146;8752;5979;462;404;501,237636422;446,933694573916
6800110000000009440203;22,1939759211368;12203;8218;7;5;181,678694396;277,376037748551
6800110000000011000136;38,8250003970903;6126;3941;113;201;934,561500145;350,618890143814
6800110000000011940603;36,5092387017996;6402;3979;1232;870;868,180840706;635,590655737661
6800110000000012660106;5,94367088434062;7821;5578;1;1;175,622150008;452,014421550583
6800110000000012430629;9,86224486465965;3924;2510;23;24;757,591297339;973,314707245595
6800110000000013150307;6,63920462639494;18738;12633;7;7;85,9148767658;191,225859743391
6800110000000015020511;31,9981061265324;9780;6345;772;498;314,227898445;824,107019777391
6800110000000001010411;18,9207146414689;14809;10098;146;67;199,850589456;108,059545399518
6800110000000001020644;12,5686131680969;16225;10597;94;90;285,418371723;453,575728471802
6800110000000002760127;29,9399991927828;13916;9408;89;65;290,349859388;325,488951224605
6800110000000002800607;15,4178403688708;12875;8885;296;184;196,348923417;288,179328534563
6800110000000006510102;9,67619060618537;6862;4815;6;6;461,09269827;328,590555751583
6800110000000015020153;36,7820317074656;4976;3254;172;177;417,617599373;925,1021033309
6800110000000015020220;21,4387753094946;6402;4195;774;485;554,083736675;1128,80271442664
6800110000000001020932;29,0775644962604;11052;7079;19;13;506,434941811;181,148838212392
6800110000000002850426;43,2631402260218;10524;7154;455;252;147,340057731;276,870203960273
6800110000000010620313;5,73787883827181;9709;6779;6;6;421,708605796;230,471066698508
6800110000000011000108;26,2734179119521;11263;7229;16;10;374,402291927;89,5043582168006
6800110000000012390124;1,71415094187799;8027;6002;1;3;369,995052308;947,571506791285
6800110000000013120328;2,24042555071572;7511;5424;1;3;389,538248144;200,150035657406
6800110000000001010410;13,433088149218;14120;9656;201;87;251,209416436;180,97220681539
6800110000000001020306;24,4219598254642;16143;11012;123;67;292,41855999;48,2985541042957
6800110000000001880340;43,1015620343387;6472;4378;116;72;34,3193177613;766,022858762587
6800110000000002030310;32,4383999643326;14877;10302;134;79;360,446101135;187,252624615028
6800110000000005700114;11,1909998750687;6806;4665;7;23;154,682374592;53,8006617521135
6800110000000006570108;2,91549296918469;10115;7068;20;15;112,280467543;138,464993893992
6800110000000010820110;2,19259258663213;8370;6018;3;7;76,802152053;198,138712813058
6800110000000011950322;9,70254256462647;18511;12289;14;7;231,517857104;378,149031685201
6800110000000015020324;53,7774991929531;1782;1070;42;192;977,53873469;755,041121616612
6800110000000001010118;17,2091268518614;13056;8831;173;105;275,022828596;507,964676835768
6800110000000001010301;22,6714285175715;10773;7232;177;96;290,224453021;541,364290261849
6800110000000005280312;8,47887305978318;9829;6751;28;45;123,628216104;325,086521791162
6800110000000006500211;3,14000000764926;10334;7201;20;15;72,4892029317;188,129486206325
6800110000000007420211;8,28848677912825;17751;12265;21;15;262,736357365;454,729036419718
6800110000000010820645;18,6017142363957;13926;9169;1684;842;134,319379606;340,346257046728
6800110000000011940628;24,7854333909478;9744;6252;1632;1080;663,709686607;371,776134812585
6800110000000011960205;9,72966110756842;6972;4678;3;12;776,020805069;917,576688539134
6800110000000011940709;33,2412503558397;14613;9581;2099;1281;316,50998942;446,205663475411
6800110000000011940726;24,9807691750946;12826;8276;1902;1229;552,071750135;454,247202555883
6800110000000012420108;5,158064386537;3909;2732;14;12;449,669256514;495,268487345599
6800110000000014110419;21,8089285450322;5119;3404;274;249;1143,9841357;415,282294786635
6800110000000015020718;42,5537871176546;3706;2436;565;364;819,291175254;1243,48827474846
6800110000000015020341;29,9580643869215;1455;891;39;156;1242,74790698;799,504780632242
6800110000000001020414;10,2864406523058;13633;9094;99;70;71,6065632054;321,838419903617
6800110000000003080309;3,10999997343336;12247;7938;9;12;81,3349888985;280,943734044565
6800110000000008550104;11,5087963006011;11976;8243;91;79;234,154884404;186,253293856214
6800110000000011940522;16,4487901308364;14711;9778;716;258;154,206338991;292,015080315551
6800110000000012380206;2,27066666305065;15434;11610;2;6;10,6239264498;638,622042106827
6800110000000014110341;22,5077979542793;9198;6254;169;138;882,164255117;153,711814699815
6800110000000014100332;31,133333311286;8442;5817;59;48;544,825431498;409,311658304708
6800110000000014110347;28,671983118715;9756;6643;156;126;807,79151232;173,382560943719
6800110000000015020820;34,8544118778378;7739;5007;525;406;175,707728536;532,632545177951
6800110000000007970307;5,22444450060526;5806;3784;2;2;838,880595574;382,274467890427
6800110000000015020412;52,0819985103607;2148;1289;48;257;1126,5286631;443,748609296198
6800110000000002770148;29,7450919941159;12851;8592;202;158;525,928508324;342,279668486865
6800110000000004240104;11,9442529911282;11438;7916;55;73;245,61539726;163,061630430723
6800110000000005270102;12,1534722298384;11751;8134;10;18;227,333227971;404,764655188527
6800110000000005290209;6,63799995104472;5258;3570;33;41;40,3422182906;302,008776426479
6800110000000007970146;6,55500001907349;9628;6541;16;11;440,660447011;433,15498878013
6800110000000012470102;1,77364864421857;11414;8434;5;3;21,2423772697;334,163253614047
6800110000000015020127;23,5154868100597;8290;5334;491;435;42,1356452012;566,826550494479
6800110000000001880430;33,6617021281669;8873;5756;240;276;188,621606624;111,76812263093
6800110000000001880418;17,4601769869306;9450;6153;221;226;150,910281684;240,484489135504
6800110000000002780314;39,7996336688926;14005;9751;144;79;355,682335348;74,707604514484
6800110000000002800309;29,8712119026618;14927;10371;139;86;173,4349281;108,282559617575
6800110000000003200210;8,92295938274082;14938;10049;5;5;49,1603833377;312,227849953611
6800110000000010820668;28,7125903331547;13764;9061;984;423;354,31912671;204,504379286868
6800110000000013340306;2,5000000005174;18567;12674;6;15;53,0201348077;105,575027423835
6800110000000001020835;41,0135004067421;10305;6626;73;82;419,868076201;294,865398919857
6800110000000002780304;45,8938216012417;14112;9783;133;79;351,928510481;91,3315162340378
6800110000000004180209;11,3378049338736;7970;5641;9;13;183,596037774;205,306299890915
6800110000000011940578;10,1225000192012;15413;10245;897;336;229,421876321;197,556059444094
6800110000000011950404;9,36226433234395;15068;10058;4;11;368,142343173;476,641188081566
6800110000000012370210;2,09127906666592;14737;10689;9;11;42,4223883433;280,536383077004
6800110000000012380718;1,85241935594428;8664;6543;0;4;62,8412022929;973,517552986006
6800110000000013300110;25,4780298597885;2767;1879;1;5;330,093785645;476,205608171853
6800110000000015020111;32,4666671292824;8394;5402;509;446;25,9418023354;593,833671918341
6800110000000006360111;24,4009619492751;6558;4629;3;3;249,228553775;389,217578436405
6800110000000007540102;5,04705886279835;8220;5720;1;4;201,646352814;259,69543028195
6800110000000008560133;11,7640350921112;11553;7984;136;119;108,674041322;36,3037407475177
6800110000000001020715;15,0366139712296;13575;9261;112;64;139,34874297;256,392185074732
6800110000000001890151;50,8625008165836;2366;1538;251;287;2708,78916785;3312,89123553413
6800110000000002850429;59,751208097704;8104;5421;436;234;345,594545284;156,360530585725
6800110000000002800104;20,9417647810543;11803;8165;126;104;173,613929036;107,94055870073
6800110000000005270105;14,3312501814216;10844;7486;6;8;299,053590732;438,495366384708
6800110000000004750124;21,7805827103772;7521;5112;296;251;393,637328237;450,961542507256
6800110000000012430238;4,68785717710853;5693;3688;23;24;412,993958419;620,227616615144
6800110000000013150205;5,4198275701753;11744;7982;8;6;173,542067912;377,865955864877
6800110000000013190308;13,0101941797918;12787;8812;5;10;208,322296438;74,1222712068756
6800110000000001880301;30,5741377616751;3788;2477;132;139;564,140808969;430,496506550773
6800110000000001020712;29,2165354161751;13599;9270;113;65;140,636090018;267,052011656511
6800110000000002780606;22,6773913756661;14725;10043;140;105;496,543789391;232,756599070733
6800110000000003040101;33,2916662721407;6898;4560;134;117;436,193466376;259,386824321373
6800110000000004210613;11,2443297966239;9507;6500;70;82;293,97473565;105,703521469993
6800110000000004220120;31,5116667773989;6745;4662;315;306;330,457955582;408,511692271115
6800110000000005270411;10,5962026089053;11313;7806;8;7;517,911799333;89,698918089738
6800110000000010620205;4,99350649582875;11411;8158;8;13;190,529320667;220,032957892862
6800110000000010820915;33,4788888719347;4817;3049;636;631;689,407728765;891,519613154716
6800110000000011940205;7,65604836661969;16665;11185;544;153;139,854589802;108,75164707021
6800110000000001880443;56,4322580445197;8055;5268;110;124;95,3375520423;381,444073401121
6800110000000004230105;15,4325471790332;10206;7006;240;236;207,090043691;164,489756852649
6800110000000004230136;54,1810590977019;12653;8632;497;451;195,786390992;142,375692765501
6800110000000005270620;15,5808825247428;10805;7421;8;8;391,48673829;235,667246042861
6800110000000004750123;22,2844038676778;8323;5730;274;231;363,784787358;431,155742460571
6800110000000007970317;15,400000427778;7351;4799;3;2;625,96080375;122,406873155694
6800110000000012380501;1,83805970736404;7183;5498;3;3;46,3215797152;662,159825682193
6800110000000014110177;15,3978993296623;12531;8601;114;97;605,846944015;214,03397612328
6800110000000015020313;57,1949984490871;1875;1128;43;202;1090,72447504;680,470871646569
6800110000000002770233;28,960666475296;12104;8149;164;138;370,869942195;189,664511978136
6800110000000002850224;35,9707995452881;9250;6178;419;210;445,243144821;227,232261024666
6800110000000004230142;44,9711678750324;12995;8852;523;481;221,957070258;210,440212436831
6800110000000006580404;9,76666663805644;10222;7104;35;34;312,868186671;288,800536667975
6800110000000007540209;5,79477617611636;16445;11193;6;8;149,206202541;166,2889559327
6800110000000008560148;25,2422214555244;16644;11758;65;40;387,016835435;125,31397417106
6800110000000011000111;24,9119047777993;9333;5958;16;10;433,296766004;184,293010413689
6800110000000010820831;27,8171191623677;12410;8101;1801;1207;322,925779272;578,519977195709
6800110000000011960518;13,921794870725;4842;3261;3;41;971,994856149;1216,16871964674
6800110000000012430434;24,4785710994382;3996;2564;23;23;641,032498563;810,147529184804
6800110000000013340208;4,77611939864817;16835;11380;4;13;150,852591251;294,379390353325
6800110000000015020815;19,1788045323413;6955;4495;369;321;133,075938864;449,990272085613
6800110000000001880331;20,1702248005385;7598;4997;138;127;321,527396479;417,44752314969
6800110000000011940677;25,6949073727484;8496;5392;1461;996;757,461217253;474,168973977287
6800110000000012460106;1,84295774639492;7072;5322;3;3;18,5770932873;449,434274311202
6800110000000013150203;2,99999998448646;14472;9709;8;8;40,7766996;318,117870905034
6800110000000004230112;20,1825442730322;15716;10744;519;480;169,49705086;194,980587423516
6800110000000002030324;14,9816326180283;15705;10788;132;79;385,530430361;206,230305554099
6800110000000003050207;34,0178574919701;2317;1564;13;18;335,081525858;384,094268563349
6800110000000003070501;16,9314392317425;13783;9077;64;49;415,391097444;180,205783591921
6800110000000006360215;2,39476743765002;13962;10029;9;10;65,8327430178;343,840184501548
6800110000000007420615;7,31764702772831;16025;11358;58;36;315,50248322;29,4014324202912
6800110000000007530106;8,76547630024808;7472;5026;11;15;423,629048006;475,206312086025
6800110000000001900128;15,2207482339574;12942;8707;154;117;236,969375927;290,106606804921
6800110000000005270406;6,23950616224313;11524;7950;9;8;463,716146239;216,498996952825
6800110000000006360411;3,90357143573818;11924;8370;4;4;207,566473756;267,109101923381
6800110000000006580305;9,68414639627061;10781;7531;59;36;322,425402609;264,363854609462
6800110000000013090106;7,09886361523108;7665;5274;14;7;172,528939057;411,528040671773
6800110000000015020816;25,5157895690516;7152;4612;372;322;84,8074008971;481,391970613265
6800110000000005260105;14,7716218136452;4914;3476;14;15;648,66540667;596,555838627513
6800110000000005700233;9,99210516193457;8686;6037;4;16;66,0452509558;500,101896138806
6800110000000007420219;5,25036495662954;16387;11296;23;24;338,822663434;362,926595918859
6800110000000010820642;52,087804123941;14729;9730;1401;648;233,41281615;252,063214912644
6800110000000012380411;1,46349207607527;8551;6620;0;1;24,8277891546;659,223258022608
6800110000000014110245;27,5410712105887;12975;8854;153;123;626,594947465;191,609930853753
6800110000000015020218;32,2105497253051;7333;4799;780;490;512,872095258;1086,94223673894
6800110000000015020334;18,8249999284744;1921;1152;48;212;1070,43911593;613,685144588296
6800110000000001010311;22,0863974015502;13077;8840;228;105;236,615039873;248,976241623797
6800110000000002800212;36,5942926691926;12151;8247;409;212;169,163010192;116,979671647141
6800110000000002850607;48,9608692086261;648;426;159;166;867,385113329;692,728763084207
6800110000000003310205;8,64999982867485;15605;10588;5;7;102,225706835;205,676558519403
6800110000000007970221;10,1522058195928;8602;5733;2;2;825,797247776;556,963614613712
6800110000000011000206;25,0481128467704;6994;4523;16;10;464,942839218;305,584780430526
6800110000000012430623;11,546428625738;4191;2694;23;24;578,0914396;770,784764366388
6800110000000013120117;10,7849397364869;11373;7807;14;12;363,494143334;292,845446311808
6800110000000014110322;21,1565571612999;10749;7335;150;122;744,012091773;140,193181803051
6800110000000015020435;64,8792683554859;2679;1707;83;121;620,997855239;696,333143431154
6800110000000002030213;39,716239287303;14909;10198;135;83;434,546316225;250,63130734853
6800110000000002780408;32,484258836287;15435;10740;147;90;234,452078904;79,2525087334318
6800110000000004740143;24,268518132928;5342;3624;182;140;430,652208659;574,431991977081
6800110000000005280106;10,0135514401944;15342;10458;86;110;265,494570784;263,612109062548
6800110000000007980109;18,8102561816191;6540;4411;1;2;795,727501774;82,0394539698118
6800110000000012370201;1,46470588708625;11937;8985;6;6;88,8677653702;464,90649077749
6800110000000012370401;2,14127906576492;13924;10082;8;10;32,4301188748;166,48436146307
6800110000000015020431;39,5340007591248;1076;628;12;128;1195,7889313;86,5965473624222
6800110000000001880327;14,1554455969593;8524;5639;99;90;247,3266402;658,386086391075
6800110000000003050220;45,7981481110608;1994;1371;11;15;387,527357418;429,357575099091
6800110000000003070410;18,7974094473636;16822;11336;80;56;343,817895958;211,909003728772
6800110000000011000131;37,0325003564358;4167;2666;110;199;1225,46891184;735,067953576957
6800110000000010820804;16,1951515060483;12015;7883;1648;1002;156,10166594;466,544398900467
6800110000000015020506;29,4988550566535;9686;6247;742;489;215,725031407;705,707477822428
6800110000000001880209;48,4474022605202;7124;4605;216;256;258,264857513;141,446002291388
6800110000000001890105;50,3909084146673;2603;1702;283;334;2744,87840113;3308,78606377515
6800110000000002780401;26,9280670610945;15937;11062;151;101;198,16550998;72,1594871071351
6800110000000002850228;35,8822916017638;11564;7790;422;214;337,666322991;342,677681191142
6800110000000004210207;39,4549378230248;5073;3526;90;89;405,587691313;339,783544426133
6800110000000005260411;8,71842092903037;11637;7981;32;37;85,5765793207;252,131263054378
6800110000000005270501;11,727940983632;10742;7376;8;12;318,28674178;347,761670548518
6800110000000007420220;11,5203573248216;16723;11522;21;15;302,322708537;402,406666538649
6800110000000007420705;5,17765151957671;19212;13358;27;23;381,870129548;290,069317645594
6800110000000011940408;14,8393700113447;10824;7095;1538;871;470,341968137;154,734568068846
6800110000000012430143;2,27407404890767;1822;1180;13;2;184,600019845;304,221472035968
6800110000000012930406;3,75468747131526;9951;6714;0;5;425,681225886;346,400068250233
6800110000000002770153;14,9270370165507;11400;7580;182;145;516,386231147;316,551155391235
6800110000000006510101;11,4329547746615;6494;4569;6;6;468,126678612;389,714100745576
6800110000000008610148;26,2327586304525;11693;8036;145;145;324,222254456;223,67615328721
6800110000000010620318;2,35724639806195;9446;6573;10;13;214,079160116;482,547448211707
6800110000000013350213;2,18705882964765;18317;12987;9;11;32,5748749554;301,76130856896
6800110000000002770155;35,9420825620492;10657;7062;158;130;531,071147847;331,15123053569
6800110000000006580407;8,58870978028543;9048;6347;7;10;447,402157277;124,085017538527
6800110000000008610206;19,4059325820309;12294;8518;101;112;104,187140103;148,088678918402
6800110000000011000109;35,4294121510842;9722;6217;16;10;402,933496828;135,555370648293
6800110000000011950122;5,79944440325101;13027;8640;14;5;95,229231792;569,344951753547
6800110000000012480103;1,99230768245;5913;4332;3;2;23,6698060669;145,133525463565
6800110000000013330211;1,43869048179615;15680;11332;3;5;72,1412886723;649,219713941271
6800110000000001020102;16,8396225076801;10671;7168;176;122;19,6921510845;663,935949283002
6800110000000001880416;31,616470970827;7989;5173;220;255;321,712311551;144,30646290094
6800110000000001880424;33,7896230198302;9024;5866;222;225;148,852316119;224,668442397553
6800110000000001880214;39,0410966873169;6708;4339;209;247;355,165262445;221,960847620439
6800110000000003070209;19,1795455016099;14922;10102;103;66;305,644583563;285,150217204868
6800110000000010820503;9,88935206140633;15713;10647;300;96;120,395293626;348,092809957091
6800110000000011940553;15,575438711204;18250;12167;1158;472;346,64977659;92,8889635708531
6800110000000013090203;4,94999999695636;6967;4807;14;6;173,263321288;271,976981942983
6800110000000013090329;22,3562503904104;2041;1364;3;1;24,0279238117;437,618148558086
6800110000000013160211;14,1734997975826;12012;8102;8;15;107,758270327;150,317896898221
6800110000000015020336;52,586905451048;1882;1133;47;202;1066,87437126;650,646560988214
6800110000000001020105;14,6847105489289;13753;9168;150;112;108,732927376;600,112552740016
6800110000000001020410;22,461061919685;11602;7860;101;62;37,0949144939;405,854361750241
6800110000000001900126;16,3974072120808;11617;7813;147;114;265,148925284;307,158648213913
6800110000000005270618;21,5585939362645;9843;6751;8;10;272,477896072;397,799520576125
6800110000000005670105;15,4106666580836;7724;5311;6;7;128,286332863;275,295138219977
6800110000000007980103;14,357954334129;7058;4763;1;1;847,793824964;220,608135863247
6800110000000010820920;21,760897501921;4365;2707;605;617;790,38919153;922,022278723899
6800110000000011940104;5,13949584009267;17989;12069;63;25;223,740896401;98,2666410482072
6800110000000011940712;32,5102933540064;12977;8497;1945;1206;468,575161236;278,494442948832
6800110000000014110435;33,2384612193474;1272;873;215;216;1285,44705473;718,851533419446
6800110000000001010404;26,1566408025101;13588;9286;168;86;368,06705733;348,846644015342
6800110000000002760230;29,4510420312484;2941;1950;315;238;607,282194103;460,363746408721
6800110000000002800502;22,5622768529824;13237;9163;320;170;205,512441817;261,917456119247
6800110000000005700117;30,12115457654;7415;5083;10;23;247,14442343;255,477614306087
6800110000000007420309;4,42959184306008;14193;9744;2;8;37,1127269289;150,116301754193
6800110000000007540106;6,39300004243851;11638;8022;4;5;100,065090166;206,685758220638
6800110000000012390157;3,68488365411758;3463;2485;3;2;29,7645323314;1179,84362622353
6800110000000013120108;6,03961036344627;11423;7892;11;7;310,11769305;298,549598074164
6800110000000013300403;15,0535712401782;5565;3853;2;5;160,774000698;469,711313165452
6800110000000002770137;32,1379996166229;10853;7199;158;134;545,032295706;346,752605892599
6800110000000004230303;20,8223216044051;13227;9096;142;162;248,625286327;42,5368480427103
6800110000000005670104;9,53544284271289;8236;5685;6;7;158,097115669;259,901038194739
6800110000000006580205;8,19226193969094;14895;10423;64;42;336,036632721;170,791438152984
6800110000000010820633;22,072378038318;14729;9731;1010;404;310,965674553;218,924126400177
6800110000000011940210;15,7744358773518;14914;9957;877;352;216,475135248;157,925580576179
6800110000000011960106;9,61209687109917;7338;4930;4;15;700,190843971;786,314314709332
6800110000000015020219;28,8401867284953;7244;4740;780;487;532,294841868;1103,19733977517
6800110000000001010422;11,4984962447245;15049;10327;95;56;239,794338341;110,007095254269
6800110000000001890135;54,0272720510309;2603;1702;283;334;2806,67522086;3360,05075835641
6800110000000001900220;29,211606713278;13004;8770;427;218;228,048309575;229,604780354791
6800110000000010820926;18,8023255536723;4739;3031;637;618;655,04633868;904,657380207953
6800110000000001900422;14,5578703648514;11063;7410;108;78;165,27488741;376,298612998462
6800110000000004210308;8,38597558475122;4509;3100;6;10;412,281084038;521,691492267352
6800110000000003200204;4,8199999368853;17562;11875;8;9;164,582755532;113,849728494663
6800110000000003200305;5,65058822772082;6659;4614;6;7;221,345758786;536,711438108614
6800110000000007420707;5,00423076702998;20059;13956;26;22;373,91684158;260,600269320135
6800110000000009440327;11,5610389275984;9459;6351;6;5;230,522653253;415,807328747354
6800110000000012380202;2,87714283796293;13782;10374;2;5;36,4344868202;597,699607138602
6800110000000013190305;3,99627659453991;14896;10029;5;10;110,906294477;235,857166844746
6800110000000013150508;6,01642851829529;13180;8940;7;3;73,626030135;237,510204790868
6800110000000013330213;1,2662500012666;16962;12374;3;4;48,602963181;708,30284901179
6800110000000012930403;3,29696968468753;6315;4180;13;14;483,81152421;139,833089327345
